repeats,set,accuracy,precision,recall,f1,roc_auc,pr_auc
18,validation,0.8461538461538461,1.0,0.6666666666666666,0.8,0.8273809523809524,0.8754924373130897
18,test,0.7894736842105263,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.8213399503722085,0.749574218034537
19,validation,0.8076923076923077,0.8181818181818182,0.75,0.7826086956521738,0.8571428571428572,0.8855447698085084
19,test,0.6842105263157895,0.6428571428571429,0.6923076923076923,0.6666666666666666,0.7431761786600496,0.6462380276956029
20,validation,0.6923076923076923,0.6111111111111112,0.9166666666666666,0.7333333333333334,0.9464285714285714,0.9532307726386675
20,test,0.7068965517241379,0.6451612903225806,0.7692307692307693,0.7017543859649122,0.71875,0.6646818041373136
21,validation,0.8461538461538461,0.7857142857142857,0.9166666666666666,0.8461538461538461,0.9345238095238095,0.9236200448516625
21,test,0.6551724137931034,0.6071428571428571,0.6538461538461539,0.6296296296296297,0.7512019230769231,0.7049025688902874
22,validation,0.7307692307692307,0.6666666666666666,0.8333333333333334,0.7407407407407408,0.8392857142857143,0.8724377574921054
22,test,0.8070175438596491,0.71875,0.92,0.8070175438596492,0.91625,0.9140152398165269
23,validation,0.7692307692307693,0.75,0.75,0.75,0.8392857142857143,0.8929290817877775
23,test,0.7719298245614035,0.7241379310344828,0.8076923076923077,0.7636363636363636,0.8399503722084367,0.7827357331226845
24,validation,0.7692307692307693,0.8,0.6666666666666666,0.7272727272727272,0.7738095238095238,0.7503435538632908
24,test,0.5614035087719298,0.5217391304347826,0.46153846153846156,0.4897959183673469,0.5911910669975187,0.6044795508391846
25,validation,0.7307692307692307,0.6923076923076923,0.75,0.7199999999999999,0.8273809523809523,0.8247071316364796
25,test,0.6896551724137931,0.6333333333333333,0.7307692307692307,0.6785714285714285,0.7259615384615385,0.60437083233603
26,validation,0.9230769230769231,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9345238095238095,0.9592391304347827
26,test,0.6896551724137931,0.6333333333333333,0.7307692307692307,0.6785714285714285,0.765625,0.7258688562131349
27,validation,0.7692307692307693,0.7142857142857143,0.8333333333333334,0.7692307692307692,0.8809523809523809,0.9061631791411204
27,test,0.7017543859649122,0.6333333333333333,0.76,0.6909090909090909,0.84875,0.8528235542696418
28,validation,0.8076923076923077,0.7333333333333333,0.9166666666666666,0.8148148148148148,0.8809523809523809,0.8833686537633908
28,test,0.7719298245614035,0.7407407407407407,0.7692307692307693,0.7547169811320754,0.8349875930521091,0.8017845861802739
29,validation,0.7307692307692307,0.6470588235294118,0.9166666666666666,0.7586206896551724,0.863095238095238,0.8806790909372432
29,test,0.6842105263157895,0.6333333333333333,0.7307692307692307,0.6785714285714285,0.7717121588089331,0.7710026624563421
30,validation,0.7307692307692307,0.6923076923076923,0.75,0.7199999999999999,0.8333333333333333,0.8687122054430492
30,test,0.7241379310344828,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.7824519230769231,0.7093004264292054
31,validation,0.7692307692307693,0.6875,0.9166666666666666,0.7857142857142857,0.8690476190476191,0.8352123298814476
31,test,0.6206896551724138,0.5769230769230769,0.5769230769230769,0.5769230769230769,0.7331730769230769,0.6885923768385155
32,validation,0.6538461538461539,0.5882352941176471,0.8333333333333334,0.6896551724137931,0.8154761904761905,0.7984061344500587
32,test,0.7368421052631579,0.7083333333333334,0.68,0.6938775510204083,0.88625,0.8808169558121268
33,validation,0.6923076923076923,0.6428571428571429,0.75,0.6923076923076924,0.7678571428571428,0.6518140152331329
33,test,0.7719298245614035,0.7407407407407407,0.7692307692307693,0.7547169811320754,0.8250620347394542,0.8011586306068678
34,validation,0.7307692307692307,0.6923076923076923,0.75,0.7199999999999999,0.8273809523809523,0.7496964568655746
34,test,0.6491228070175439,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.7754342431761787,0.7741324515124476
35,validation,0.6923076923076923,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8273809523809523,0.8528067284141454
35,test,0.603448275862069,0.5517241379310345,0.6153846153846154,0.5818181818181819,0.6658653846153846,0.577746976215835
36,validation,0.7692307692307693,0.8,0.6666666666666666,0.7272727272727272,0.8630952380952381,0.7222664822993771
36,test,0.6896551724137931,0.6428571428571429,0.6923076923076923,0.6666666666666666,0.6875,0.7026937383221804
37,validation,0.7692307692307693,0.75,0.75,0.75,0.8035714285714286,0.7724214625530416
37,test,0.8771929824561403,0.9090909090909091,0.8,0.8510638297872342,0.92625,0.9259588765749767
38,validation,0.7692307692307693,0.75,0.75,0.75,0.8214285714285714,0.8428494041766355
38,test,0.7543859649122807,0.75,0.6923076923076923,0.7199999999999999,0.7307692307692308,0.6671720628721663
39,validation,0.7692307692307693,0.875,0.5833333333333334,0.7000000000000001,0.7619047619047619,0.653439272612866
39,test,0.6666666666666666,0.6666666666666666,0.5384615384615384,0.5957446808510638,0.6476426799007444,0.6263050043117463
40,validation,0.5769230769230769,0.5555555555555556,0.4166666666666667,0.4761904761904762,0.6726190476190477,0.7190283157077141
40,test,0.7413793103448276,0.72,0.6923076923076923,0.7058823529411765,0.7427884615384616,0.6368394046224205
41,validation,0.7692307692307693,0.75,0.75,0.75,0.8630952380952381,0.8842281496596514
41,test,0.6206896551724138,0.5625,0.6923076923076923,0.6206896551724138,0.734375,0.6680570469263778
42,validation,0.7692307692307693,0.875,0.5833333333333334,0.7000000000000001,0.7678571428571428,0.7962852425352427
42,test,0.7719298245614035,0.875,0.56,0.6829268292682927,0.86875,0.8664527157553017
43,validation,0.6538461538461539,0.6153846153846154,0.6666666666666666,0.64,0.7619047619047619,0.7870250436697805
43,test,0.7543859649122807,0.7142857142857143,0.7692307692307693,0.7407407407407408,0.7729528535980149,0.7114304343581136
44,validation,0.6923076923076923,0.7,0.5833333333333334,0.6363636363636365,0.7321428571428571,0.804013295136722
44,test,0.631578947368421,0.5925925925925926,0.6153846153846154,0.6037735849056604,0.749379652605459,0.7568638429715049
45,validation,0.8076923076923077,0.7058823529411765,1.0,0.8275862068965517,0.9345238095238095,0.935424297924298
45,test,0.6379310344827587,0.5806451612903226,0.6923076923076923,0.631578947368421,0.6778846153846154,0.5703384419341987
46,validation,0.8846153846153846,0.8,1.0,0.888888888888889,0.9404761904761905,0.9095538720538721
46,test,0.5689655172413793,0.5161290322580645,0.6153846153846154,0.5614035087719298,0.6358173076923077,0.5606655301518868
47,validation,0.8461538461538461,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9166666666666667,0.9107755426834374
47,test,0.7719298245614035,0.75,0.72,0.7346938775510204,0.87375,0.8845446499339126
48,validation,0.8076923076923077,0.7692307692307693,0.8333333333333334,0.8,0.9166666666666667,0.8902561864878042
48,test,0.7368421052631579,0.6896551724137931,0.7692307692307693,0.7272727272727274,0.7915632754342432,0.7405909539873654
49,validation,0.8461538461538461,0.7857142857142857,0.9166666666666666,0.8461538461538461,0.8571428571428572,0.6840268527768528
49,test,0.6491228070175439,0.6666666666666666,0.46153846153846156,0.5454545454545455,0.749379652605459,0.7528131803932862
